# wavelength (nm), relative flux
2.907470747074707162e+01,9.999999998320341366e-01
2.917461746174617332e+01,9.999999998302724347e-01
2.927452745274527146e+01,9.999999998284930802e-01
2.937443744374437316e+01,9.999999998266959622e-01
2.947434743474347130e+01,9.999999998248816357e-01
2.957425742574257299e+01,9.999999998230487686e-01
2.967416741674167113e+01,9.999999998211981378e-01
2.977407740774077283e+01,9.999999998193290773e-01
2.987398739873987097e+01,9.999999998174419202e-01
2.997389738973897266e+01,9.999999998155362224e-01
3.007380738073807080e+01,9.999999998136118728e-01
3.017371737173717250e+01,9.999999998116686495e-01
3.027362736273627064e+01,9.999999998097063303e-01
3.037353735373537233e+01,9.999999998077246932e-01
3.047344734473447048e+01,9.999999998057239603e-01
3.057335733573357217e+01,9.999999998037031324e-01
3.067326732673267031e+01,9.999999998016628755e-01
3.077317731773177201e+01,9.999999997996025236e-01
3.087308730873087015e+01,9.999999997975222987e-01
3.097299729972997184e+01,9.999999997954217568e-01
3.107290729072906998e+01,9.999999997933002316e-01
3.117281728172817168e+01,9.999999997911579452e-01
3.127272727272726982e+01,9.999999997889955639e-01
3.137263726372637151e+01,9.999999997868114221e-01
3.147254725472546966e+01,9.999999997846058530e-01
3.157245724572457135e+01,9.999999997823793008e-01
3.167236723672366949e+01,9.999999997801305440e-01
3.177227722772277119e+01,9.999999997778600269e-01
3.187218721872186933e+01,9.999999997755675274e-01
3.197209720972097102e+01,9.999999997732522683e-01
3.207200720072006561e+01,9.999999997709145827e-01
3.217191719171917441e+01,9.999999997685542485e-01
3.227182718271826900e+01,9.999999997661705997e-01
3.237173717371737069e+01,9.999999997637637472e-01
3.247164716471647239e+01,9.999999997613333580e-01
3.257155715571556698e+01,9.999999997588793210e-01
3.267146714671466867e+01,9.999999997564011922e-01
3.277137713771377037e+01,9.999999997538990826e-01
3.287128712871286496e+01,9.999999997513722150e-01
3.297119711971197376e+01,9.999999997488204784e-01
3.307110711071106834e+01,9.999999997462437618e-01
3.317101710171017004e+01,9.999999997436420651e-01
3.327092709270927173e+01,9.999999997410148334e-01
3.337083708370836632e+01,9.999999997383616224e-01
3.347074707470746802e+01,9.999999997356827652e-01
3.357065706570656971e+01,9.999999997329774848e-01
3.367056705670567140e+01,9.999999997302454480e-01
3.377047704770476599e+01,9.999999997274865438e-01
3.387038703870386769e+01,9.999999997247007721e-01
3.397029702970296938e+01,9.999999997218875780e-01
3.407020702070207108e+01,9.999999997190465173e-01
3.417011701170116567e+01,9.999999997161770349e-01
3.427002700270026736e+01,9.999999997132799079e-01
3.436993699369936905e+01,9.999999997103542482e-01
3.446984698469847075e+01,9.999999997073993896e-01
3.456975697569756534e+01,9.999999997044157762e-01
3.466966696669666703e+01,9.999999997014019648e-01
3.476957695769576873e+01,9.999999996983589545e-01
3.486948694869487042e+01,9.999999996952855241e-01
3.496939693969396501e+01,9.999999996921815626e-01
3.506930693069306670e+01,9.999999996890470699e-01
3.516921692169216840e+01,9.999999996858812690e-01
3.526912691269127009e+01,9.999999996826837156e-01
3.536903690369036468e+01,9.999999996794549650e-01
3.546894689468946638e+01,9.999999996761936849e-01
3.556885688568856807e+01,9.999999996729000973e-01
3.566876687668766976e+01,9.999999996695737581e-01
3.576867686768676435e+01,9.999999996662140012e-01
3.586858685868586605e+01,9.999999996628206045e-01
3.596849684968496774e+01,9.999999996593934570e-01
3.606840684068406944e+01,9.999999996559317816e-01
3.616831683168316403e+01,9.999999996524351342e-01
3.626822682268226572e+01,9.999999996489045140e-01
3.636813681368136741e+01,9.999999996453377005e-01
3.646804680468046911e+01,9.999999996417346937e-01
3.656795679567956370e+01,9.999999996380958267e-01
3.666786678667866539e+01,9.999999996344202113e-01
3.676777677767776709e+01,9.999999996307074035e-01
3.686768676867686878e+01,9.999999996269572922e-01
3.696759675967596337e+01,9.999999996231692112e-01
3.706750675067506506e+01,9.999999996193427165e-01
3.716741674167416676e+01,9.999999996154773640e-01
3.726732673267326845e+01,9.999999996115728207e-01
3.736723672367236304e+01,9.999999996076285314e-01
3.746714671467146474e+01,9.999999996036443850e-01
3.756705670567056643e+01,9.999999995996193825e-01
3.766696669666966812e+01,9.999999995955536347e-01
3.776687668766876271e+01,9.999999995914462536e-01
3.786678667866786441e+01,9.999999995872964620e-01
3.796669666966696610e+01,9.999999995831042598e-01
3.806660666066606780e+01,9.999999995788696472e-01
3.816651665166516239e+01,9.999999995745912917e-01
3.826642664266426408e+01,9.999999995702685274e-01
3.836633663366336577e+01,9.999999995659014651e-01
3.846624662466246747e+01,9.999999995614897719e-01
3.856615661566156206e+01,9.999999995570322264e-01
3.866606660666066375e+01,9.999999995525284957e-01
3.876597659765976545e+01,9.999999995479785797e-01
3.886588658865886714e+01,9.999999995433810351e-01
3.896579657965796173e+01,9.999999995387356400e-01
3.906570657065706342e+01,9.999999995340425052e-01
3.916561656165616512e+01,9.999999995292998545e-01
3.926552655265526681e+01,9.999999995245084650e-01
3.936543654365436140e+01,9.999999995196664493e-01
3.946534653465346310e+01,9.999999995147739185e-01
3.956525652565256479e+01,9.999999995098298733e-01
3.966516651665165938e+01,9.999999995048349799e-01
3.976507650765076107e+01,9.999999994997863517e-01
3.986498649864986277e+01,9.999999994946846549e-01
3.996489648964896446e+01,9.999999994895298894e-01
4.006480648064805905e+01,9.999999994843206119e-01
4.016471647164716074e+01,9.999999994790559343e-01
4.026462646264626244e+01,9.999999994737356346e-01
4.036453645364536413e+01,9.999999994683584914e-01
4.046444644464445872e+01,9.999999994629246158e-01
4.056435643564356042e+01,9.999999994574327866e-01
4.066426642664266211e+01,9.999999994518822266e-01
4.076417641764176381e+01,9.999999994462723807e-01
4.086408640864085839e+01,9.999999994406024717e-01
4.096399639963996009e+01,9.999999994348722776e-01
4.106390639063906178e+01,9.999999994290800220e-01
4.116381638163816348e+01,9.999999994232255940e-01
4.126372637263725807e+01,9.999999994173079942e-01
4.136363636363635976e+01,9.999999994113264457e-01
4.146354635463546146e+01,9.999999994052806152e-01
4.156345634563456315e+01,9.999999993991687264e-01
4.166336633663365774e+01,9.999999993929908904e-01
4.176327632763275943e+01,9.999999993867458858e-01
4.186318631863186113e+01,9.999999993804327136e-01
4.196309630963096282e+01,9.999999993740502635e-01
4.206300630063005741e+01,9.999999993675983134e-01
4.216291629162915910e+01,9.999999993610759752e-01
4.226282628262826080e+01,9.999999993544815835e-01
4.236273627362736249e+01,9.999999993478152494e-01
4.246264626462645708e+01,9.999999993410749743e-01
4.256255625562555878e+01,9.999999993342603144e-01
4.266246624662466047e+01,9.999999993273701593e-01
4.276237623762376217e+01,9.999999993204037319e-01
4.286228622862285675e+01,9.999999993133601439e-01
4.296219621962195845e+01,9.999999993062381742e-01
4.306210621062106014e+01,9.999999992990367126e-01
4.316201620162016184e+01,9.999999992917544267e-01
4.326192619261925643e+01,9.999999992843910945e-01
4.336183618361835812e+01,9.999999992769450508e-01
4.346174617461745981e+01,9.999999992694151851e-01
4.356165616561656151e+01,9.999999992618006095e-01
4.366156615661565610e+01,9.999999992541001026e-01
4.376147614761475779e+01,9.999999992463123322e-01
4.386138613861385949e+01,9.999999992384366321e-01
4.396129612961296118e+01,9.999999992304711149e-01
4.406120612061205577e+01,9.999999992224148926e-01
4.416111611161115746e+01,9.999999992142668548e-01
4.426102610261025916e+01,9.999999992060254472e-01
4.436093609360936085e+01,9.999999991976898928e-01
4.446084608460845544e+01,9.999999991892583040e-01
4.456075607560755714e+01,9.999999991807301258e-01
4.466066606660665883e+01,9.999999991721033599e-01
4.476057605760576052e+01,9.999999991633768959e-01
4.486048604860485511e+01,9.999999991545491795e-01
4.496039603960395681e+01,9.999999991456194337e-01
4.506030603060305850e+01,9.999999991365853269e-01
4.516021602160216020e+01,9.999999991274456379e-01
4.526012601260125479e+01,9.999999991181994785e-01
4.536003600360035648e+01,9.999999991088448503e-01
4.545994599459945817e+01,9.999999990993799770e-01
4.555985598559855987e+01,9.999999990898044144e-01
4.565976597659765446e+01,9.999999990801150540e-01
4.575967596759675615e+01,9.999999990703115627e-01
4.585958595859585785e+01,9.999999990603916089e-01
4.595949594959495954e+01,9.999999990503539715e-01
4.605940594059405413e+01,9.999999990401965411e-01
4.615931593159315582e+01,9.999999990299178743e-01
4.625922592259225752e+01,9.999999990195156396e-01
4.635913591359135921e+01,9.999999990089892821e-01
4.645904590459045380e+01,9.999999989983360260e-01
4.655895589558955550e+01,9.999999989875537620e-01
4.665886588658865719e+01,9.999999989766416020e-01
4.675877587758775888e+01,9.999999989655973254e-01
4.685868586858685347e+01,9.999999989544183787e-01
4.695859585958595517e+01,9.999999989431033187e-01
4.705850585058505686e+01,9.999999989316502580e-01
4.715841584158415856e+01,9.999999989200567541e-01
4.725832583258325315e+01,9.999999989083209195e-01
4.735823582358235484e+01,9.999999988964407560e-01
4.745814581458145653e+01,9.999999988844135990e-01
4.755805580558055823e+01,9.999999988722378941e-01
4.765796579657965282e+01,9.999999988599106437e-01
4.775787578757875451e+01,9.999999988474305157e-01
4.785778577857785621e+01,9.999999988347941793e-01
4.795769576957695790e+01,9.999999988220001912e-01
4.805760576057605249e+01,9.999999988090458869e-01
4.815751575157515418e+01,9.999999987959286019e-01
4.825742574257425588e+01,9.999999987826456715e-01
4.835733573357335757e+01,9.999999987691947645e-01
4.845724572457245216e+01,9.999999987555731051e-01
4.855715571557155386e+01,9.999999987417785841e-01
4.865706570657065555e+01,9.999999987278078706e-01
4.875697569756975724e+01,9.999999987136586332e-01
4.885688568856885183e+01,9.999999986993279855e-01
4.895679567956795353e+01,9.999999986848127076e-01
4.905670567056705522e+01,9.999999986701104682e-01
4.915661566156615692e+01,9.999999986552182696e-01
4.925652565256525151e+01,9.999999986401322261e-01
4.935643564356435320e+01,9.999999986248503392e-01
4.945634563456345489e+01,9.999999986093692783e-01
4.955625562556255659e+01,9.999999985936850466e-01
4.965616561656165118e+01,9.999999985777955347e-01
4.975607560756075287e+01,9.999999985616965237e-01
4.985598559855985457e+01,9.999999985453847939e-01
4.995589558955895626e+01,9.999999985288573479e-01
5.005580558055805085e+01,9.999999985121099666e-01
5.015571557155715254e+01,9.999999984951395415e-01
5.025562556255625424e+01,9.999999984779425199e-01
5.035553555355535593e+01,9.999999984605143499e-01
5.045544554455445052e+01,9.999999984428527000e-01
5.055535553555355222e+01,9.999999984249520191e-01
5.065526552655265391e+01,9.999999984068093095e-01
5.075517551755175560e+01,9.999999983884203525e-01
5.085508550855085019e+01,9.999999983697808181e-01
5.095499549954995189e+01,9.999999983508869317e-01
5.105490549054905358e+01,9.999999983317339192e-01
5.115481548154815528e+01,9.999999983123173397e-01
5.125472547254724986e+01,9.999999982926330855e-01
5.135463546354635156e+01,9.999999982726762715e-01
5.145454545454545325e+01,9.999999982524425679e-01
5.155445544554455495e+01,9.999999982319269787e-01
5.165436543654364954e+01,9.999999982111246188e-01
5.175427542754275123e+01,9.999999981900303814e-01
5.185418541854185293e+01,9.999999981686393813e-01
5.195409540954095462e+01,9.999999981469462895e-01
5.205400540054004921e+01,9.999999981249458880e-01
5.215391539153915090e+01,9.999999981026328477e-01
5.225382538253825260e+01,9.999999980800017285e-01
5.235373537353734719e+01,9.999999980570466462e-01
5.245364536453644888e+01,9.999999980337618277e-01
5.255355535553555058e+01,9.999999980101410557e-01
5.265346534653465227e+01,9.999999979861792232e-01
5.275337533753374686e+01,9.999999979618693358e-01
5.285328532853284855e+01,9.999999979372050651e-01
5.295319531953195025e+01,9.999999979121809712e-01
5.305310531053105194e+01,9.999999978867893935e-01
5.315301530153014653e+01,9.999999978610240037e-01
5.325292529252924822e+01,9.999999978348780294e-01
5.335283528352834992e+01,9.999999978083439212e-01
5.345274527452745161e+01,9.999999977814156837e-01
5.355265526552654620e+01,9.999999977540839913e-01
5.365256525652564790e+01,9.999999977263435147e-01
5.375247524752474959e+01,9.999999976981854832e-01
5.385238523852385129e+01,9.999999976696012371e-01
5.395229522952294587e+01,9.999999976405841151e-01
5.405220522052204757e+01,9.999999976111247912e-01
5.415211521152114926e+01,9.999999975812161601e-01
5.425202520252025096e+01,9.999999975508480077e-01
5.435193519351934555e+01,9.999999975200125624e-01
5.445184518451844724e+01,9.999999974887006093e-01
5.455175517551754893e+01,9.999999974569023786e-01
5.465166516651665063e+01,9.999999974246088774e-01
5.475157515751574522e+01,9.999999973918101137e-01
5.485148514851484691e+01,9.999999973584964286e-01
5.495139513951394861e+01,9.999999973246577190e-01
5.505130513051305030e+01,9.999999972902833267e-01
5.515121512151214489e+01,9.999999972553623717e-01
5.525112511251124658e+01,9.999999972198838627e-01
5.535103510351034828e+01,9.999999971838376966e-01
5.545094509450944997e+01,9.999999971472108840e-01
5.555085508550854456e+01,9.999999971099922114e-01
5.565076507650764626e+01,9.999999970721697995e-01
5.575067506750674795e+01,9.999999970337308808e-01
5.585058505850584964e+01,9.999999969946636869e-01
5.595049504950494423e+01,9.999999969549541179e-01
5.605040504050404593e+01,9.999999969145895173e-01
5.615031503150314762e+01,9.999999968735557854e-01
5.625022502250224932e+01,9.999999968318393773e-01
5.635013501350134391e+01,9.999999967894250830e-01
5.645004500450044560e+01,9.999999967462989137e-01
5.654995499549954729e+01,9.999999967024458813e-01
5.664986498649864899e+01,9.999999966578493327e-01
5.674977497749774358e+01,9.999999966124945017e-01
5.684968496849684527e+01,9.999999965663642909e-01
5.694959495949594697e+01,9.999999965194420470e-01
5.704950495049504866e+01,9.999999964717111167e-01
5.714941494149414325e+01,9.999999964231525151e-01
5.724932493249324494e+01,9.999999963737489228e-01
5.734923492349234664e+01,9.999999963234820211e-01
5.744914491449144833e+01,9.999999962723318259e-01
5.754905490549054292e+01,9.999999962202782422e-01
5.764896489648964462e+01,9.999999961673025073e-01
5.774887488748874631e+01,9.999999961133823057e-01
5.784878487848784800e+01,9.999999960584969871e-01
5.794869486948694259e+01,9.999999960026242363e-01
5.804860486048604429e+01,9.999999959457420706e-01
5.814851485148514598e+01,9.999999958878261763e-01
5.824842484248424768e+01,9.999999958288533497e-01
5.834833483348334227e+01,9.999999957687989438e-01
5.844824482448244396e+01,9.999999957076373125e-01
5.854815481548154565e+01,9.999999956453423655e-01
5.864806480648064735e+01,9.999999955818873465e-01
5.874797479747974194e+01,9.999999955172452770e-01
5.884788478847884363e+01,9.999999954513872913e-01
5.894779477947794533e+01,9.999999953842838574e-01
